run;latencia_ms_promedio;threads;block_size;total_size;total_operations;total_time_s;min_latency_ms;avg_latency_ms;max_latency_ms;swpd_avg;free_avg;buff_avg;cache_avg;si_avg;so_avg;mem_used;mem_free
1;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.07;0;13534224;47076;1468604;0;0;2168;13216
2;0,000016;1;1024KiB;128MiB;128;0.0057;0.04;0.04;0.05;0;13559924;47180;1470112;0;0;2129;13253
3;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.05;0;13556712;47276;1471632;0;0;2129;13251
4;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.05;0;13557604;47424;1473272;0;0;2140;13239
5;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.05;0;13534976;47540;1474604;0;0;2168;13209
6;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.05;0;13505424;47644;1476100;0;0;2188;13188
7;0,000016;1;1024KiB;128MiB;128;0.0059;0.04;0.04;0.05;0;13502944;47740;1477596;0;0;2188;13186
8;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.05;0;13468948;47836;1479124;0;0;2220;13153
9;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.05;0;13453208;47972;1480776;0;0;2234;13137
10;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.06;0;13467200;48084;1482316;0;0;2219;13151
