run;cycles;instructions;cache-references;cache-misses;r_avg;in_avg;cs_avg;us_avg;sy_avg;id_avg;st_avg;usr_core_avg;idle_core_avg;load1;load5;load15;r_avg_processes;running_avg
1;43892066380;16745754892;3183376771;185193815;5.80;24762.00;66758.40;21.80;8.60;69.60;0.00;0;66.71;1.89;1.99;2.03;5.80;1.20
2;44502773243;16277004374;3181920167;186178947;5.40;25538.60;68520.40;22.00;9.40;68.20;0.00;0;65.10;3.18;2.40;2.18;5.40;1.00
3;45087225390;16870939285;3219479423;189276612;3.20;24805.40;64948.00;21.80;9.40;69.00;0.00;0;65.62;2.39;2.26;2.14;3.20;1.00
4;45597474840;16941276965;3221636356;193647572;3.80;26499.20;66781.60;22.80;9.20;68.20;0.00;0;64.43;1.65;2.10;2.09;3.80;1.20
5;43750528283;19196185744;2993248079;195954123;1.00;23514.60;80106.80;22.60;8.20;69.00;0.00;0;64.36;2.06;2.16;2.11;1.00;1.60
6;47163436853;19382343645;3239908651;203254480;1.80;21193.60;53120.80;18.00;7.60;74.60;0.00;0;85.80;1.63;2.06;2.08;1.80;1.00
7;48068117852;18055204477;3382808393;214758595;5.60;27468.80;68312.20;23.20;10.00;66.60;0.00;0;65.65;1.83;2.02;2.06;5.60;1.40
8;49776875433;18620924467;3482201914;227149273;4.60;26051.60;67022.60;22.00;9.60;68.20;0.00;0;62.73;2.19;2.14;2.10;4.60;1.20
9;49288750097;18380572578;3388287530;215323215;3.80;28353.60;69689.60;23.20;10.20;66.80;0.00;0;65.19;1.93;2.09;2.09;3.80;1.20
10;48727411715;18272767618;3393916526;223237312;4.00;29005.00;70471.60;23.20;10.00;67.00;0.00;0;64.32;2.79;2.39;2.20;4.00;1.00
