run;latencia_ms_promedio;threads;block_size;total_size;total_operations;total_time_s;min_latency_ms;avg_latency_ms;max_latency_ms;swpd_avg;free_avg;buff_avg;cache_avg;si_avg;so_avg;mem_used;mem_free
1;0,000016;1;1024KiB;128MiB;128;0.0077;0.04;0.05;0.15;0;13175248;65016;2286008;0;0;1769;12830
2;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.06;0;13118536;65120;2292940;0;0;1803;12791
3;0,000016;1;1024KiB;128MiB;128;0.0060;0.04;0.04;0.07;0;12980136;65272;2301944;0;0;1916;12669
4;0,000016;1;1024KiB;128MiB;128;0.0057;0.04;0.04;0.08;0;13028336;65368;2307484;0;0;1889;12689
5;0,000016;1;1024KiB;128MiB;128;0.0057;0.04;0.04;0.05;0;12982264;65568;2330060;0;0;1905;12652
6;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.06;0;12975408;65752;2338484;0;0;1878;12671
7;0,000016;1;1024KiB;128MiB;128;0.0059;0.04;0.04;0.06;0;12891632;65960;2345436;0;0;1947;12595
8;0,000016;1;1024KiB;128MiB;128;0.0060;0.04;0.05;0.08;0;13205020;66056;2350400;0;0;1643;12894
9;0,000016;1;1024KiB;128MiB;128;0.0057;0.04;0.04;0.05;0;13184312;66248;2357940;0;0;1655;12875
10;0,000016;1;1024KiB;128MiB;128;0.0056;0.04;0.04;0.10;0;13134824;66412;2367148;0;0;1663;12858
