run;read_iops;write_iops;read_bw_MBps;write_bw_MBps;read_lat_avg_ms;write_lat_avg_ms
1;11.4;11.4;44.5;44.5;0.08262;0.00289279
2;11.7;11.7;45.6;45.6;0.08059;0.00283579
3;11.6;11.6;45.4;45.4;0.08095;0.00283508
4;11.6;11.6;45.4;45.4;0.08099;0.00281093
5;11.5;11.5;45.1;45.1;0.08159;0.00284637
6;11.5;11.5;45.0;45.0;0.08182;0.00277931
7;11.6;11.6;45.5;45.5;0.08094;0.00275955
8;11.5;11.5;45.1;45.1;0.08149;0.002839
9;11.5;11.5;45.1;45.1;0.08162;0.00281316
10;11.4;11.4;44.7;44.7;0.08234;0.00282394
