run;cycles;instructions;cache-references;cache-misses;r_avg;in_avg;cs_avg;us_avg;sy_avg;id_avg;st_avg;usr_core_avg;idle_core_avg;load1;load5;load15;r_avg_processes;running_avg
1;42379807209;41219125262;1401865043;251025376;3.00;8175.20;130183.20;11.40;20.00;68.20;0.00;.30;66.73;2.48;2.01;2.11;3.00;1.00
2;40546801525;40725287025;1302239457;232258822;4.40;7079.40;100496.60;10.20;19.40;70.20;0.00;.30;69.52;1.98;2.02;2.10;4.40;1.00
3;39798551601;40355559507;1242157963;230213210;3.60;7834.60;125101.60;11.20;19.60;69.00;0.00;.34;69.25;2.32;2.19;2.16;3.60;1.20
4;38700206771;40024239310;1207196425;222629532;2.40;7096.60;103244.60;10.20;19.80;70.20;0.00;.30;68.79;2.30;2.21;2.17;2.40;1.40
5;41487460039;40934458447;1376276770;242496018;2.60;7719.80;113927.80;11.20;19.40;69.20;0.00;.27;68.79;2.04;2.16;2.16;2.60;1.20
6;41855951130;41371681546;1357713939;245111216;2.40;7753.00;111958.80;10.60;19.80;69.20;0.00;.27;68.69;2.14;2.16;2.16;2.40;1.00
7;39091318140;40175366713;1240012171;222368861;2.60;7372.20;106077.20;11.00;19.40;69.40;0.00;.27;68.85;2.53;2.25;2.19;2.60;1.00
8;39897738337;40645224485;1274585686;229462911;5.00;7353.20;109515.00;9.80;19.80;70.20;0.00;.23;67.96;2.32;2.25;2.19;5.00;1.20
9;39808890115;40441370216;1290481938;228903740;4.00;7453.40;102732.20;10.80;19.80;69.20;0.00;.27;67.83;2.59;2.30;2.21;4.00;1.40
10;41158960029;41191601254;1317412378;236645503;4.00;7478.80;111794.40;10.80;20.00;69.20;0.00;.27;68.44;2.72;2.41;2.25;4.00;1.00
