run;transfer_MB;bandwidth_Mbps;hops;avg_loss_pct;avg_latency_ms;avg_best_ms;avg_worst_ms;avg_stdev_ms;interfaz;rx_pps;tx_pps
1;329;276;8;2,50;15,88;16,38;14,38;21,75;enp6s18;9458;10851
2;138;116;8;2,50;16,12;15,00;13,75;17,38;enp6s18;11654;13380
3;301;252;8;7,50;14,50;14,75;13,88;16,38;enp6s18;10451;12078
4;240;201;8;10,00;16,50;15,00;13,88;17,62;enp6s18;10708;12263
5;281;236;8;11,25;15,00;15,75;14,38;20,50;enp6s18;9589;11118
6;283;238;8;6,25;17,38;16,00;14,12;22,00;enp6s18;12242;14155
7;286;240;8;6,25;14,75;15,12;14,38;17,75;enp6s18;3502;4187
8;264;222;8;7,50;18,25;16,50;14,38;21,88;enp6s18;12691;14683
9;244;205;8;10,00;14,75;16,00;14,38;20,00;enp6s18;12171;13694
10;260;218;8;3,75;16,50;16,12;14,62;19,00;enp6s18;11857;13655
