run;latencia_ms_promedio;threads;block_size;total_size;total_operations;total_time_s;min_latency_ms;avg_latency_ms;max_latency_ms;swpd_avg;free_avg;buff_avg;cache_avg;si_avg;so_avg;mem_used;mem_free
1;0,000016;1;1024KiB;128MiB;128;0.0064;0.04;0.05;0.58;0;12751428;78296;2704192;0;0;1733;12451
2;0,000016;1;1024KiB;128MiB;128;0.0061;0.04;0.05;0.06;0;12579444;78408;2710756;0;0;1885;12293
3;0,000016;1;1024KiB;128MiB;128;0.0055;0.04;0.04;0.09;0;12517580;78600;2720040;0;0;1950;12219
4;0,000016;1;1024KiB;128MiB;128;0.0064;0.04;0.05;0.33;0;12742776;78748;2726092;0;0;1731;12432
5;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.05;0;12547424;78900;2735288;0;0;1898;12256
6;0,000016;1;1024KiB;128MiB;128;0.0060;0.04;0.05;0.05;0;12502896;79004;2741768;0;0;1927;12221
7;0,000016;1;1024KiB;128MiB;128;0.0059;0.04;0.04;0.06;0;12468928;79180;2748400;0;0;1969;12172
8;0,000016;1;1024KiB;128MiB;128;0.0061;0.04;0.05;0.08;0;12423612;79316;2754600;0;0;1538;12597
9;0,000016;1;1024KiB;128MiB;128;0.0060;0.04;0.04;0.07;0;12707900;79412;2760288;0;0;1712;12417
10;0,000016;1;1024KiB;128MiB;128;0.0057;0.04;0.04;0.05;0;12663656;79572;2769812;0;0;1763;12357
