run;read_iops;write_iops;read_bw_MBps;write_bw_MBps;read_lat_avg_ms;write_lat_avg_ms
1;11.6;11.6;45.4;45.4;0.08097;0.00280076
2;11.4;11.4;44.7;44.7;0.08227;0.00281046
3;11.5;11.5;45.1;45.1;0.08159;0.00276813
4;11.6;11.6;45.5;45.5;0.08096;0.00274953
5;11.5;11.5;44.8;44.8;0.08209;0.00285314
6;11.6;11.6;45.5;45.5;0.08092;0.00273127
7;11.4;11.4;44.7;44.7;0.08228;0.00283612
8;11.4;11.4;44.7;44.7;0.08239;0.00277475
9;11.6;11.6;45.5;45.5;0.08106;0.00274255
10;11.5;11.5;45.0;45.0;0.08189;0.00276784
