run;cycles;instructions;cache-references;cache-misses;r_avg;in_avg;cs_avg;us_avg;sy_avg;id_avg;st_avg;usr_core_avg;idle_core_avg;load1;load5;load15;r_avg_processes;running_avg
1;21540083629;7968970251;1551471621;86847952;3.40;12924.80;29707.20;12.20;4.80;82.80;0.00;0;84.32;0.12;0.61;0.72;3.40;1.00
2;24971348488;9015311213;1802276751;96183978;2.40;17798.80;30505.40;13.80;5.80;80.20;0.00;0;80.88;1.56;0.89;0.82;2.40;1.00
3;24952698377;8952916178;1798962502;96130103;3.20;18012.20;30386.40;13.00;6.40;80.60;0.00;0;82.55;1.33;0.97;0.85;3.20;1.60
4;25127467668;9173169053;1826976221;98837402;1.60;17264.60;29209.40;13.00;6.20;80.80;0.00;0;81.38;1.94;1.20;0.94;1.60;1.00
5;25313828332;9116039831;1826836956;100849543;1.40;15816.00;25959.00;11.60;5.60;82.80;0.00;0;81.58;0.92;1.05;0.90;1.40;1.20
6;25017942848;9171678357;1841313299;95833736;4.80;17774.40;27032.00;12.20;5.20;82.40;0.00;0;82.23;0.95;1.04;0.91;4.80;1.20
7;25754784531;9169326786;1851606334;98417460;3.60;16645.20;27231.60;11.80;4.80;83.20;0.00;0;82.77;0.56;0.94;0.88;3.60;1.00
8;25182637260;8991444976;1819623334;100221569;1.40;17925.80;28032.20;13.00;5.20;81.80;0.00;0;82.45;1.15;1.03;0.91;1.40;1.40
9;25390342134;9059629905;1801504381;100173751;3.60;15112.20;24067.20;11.60;5.20;83.40;0.00;0;82.30;1.65;1.18;0.97;3.60;1.00
10;24869256602;8903393703;1772728812;103343558;3.20;19149.40;32571.40;15.00;7.00;78.00;0.00;0;80.65;1.15;1.12;0.96;3.20;1.00
