Method,Name,Error,Occurrences
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 7'),2
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 6'),1036
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 3'),624
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 8'),1034
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 2'),681
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 3'),656
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 4'),584
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 7'),703
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 1'),4
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 4'),595
GET,/Pedidos/5925,HTTPError('500 Server Error: Internal Server Error for url: /Pedidos/5925'),3
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 12'),640
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 11'),82
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 9'),639
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 7'),704
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 9'),989
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 9'),661
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 12'),648
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 2'),1023
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 11'),715
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 3'),654
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 9'),609
GET,/Categorias,HTTPError('500 Server Error: Internal Server Error for url: /Categorias'),6
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 7'),1106
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 1'),638
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 10'),996
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 13'),605
GET,/Mesas,HTTPError('500 Server Error: Internal Server Error for url: /Mesas'),1
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 8'),676
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 1'),638
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 12'),662
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 2'),675
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 13'),628
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 5'),74
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 8'),50
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 5'),683
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 5'),668
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 1'),644
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 12'),648
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 9'),646
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 1'),947
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 8'),653
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 4'),1437
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 11'),691
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 2'),702
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 7'),733
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 3'),960
GET,/Productos,HTTPError('500 Server Error: Internal Server Error for url: /Productos'),2
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 5'),1117
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 13'),623
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 6'),6
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 9'),2
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 4'),92
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 11'),650
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 11'),624
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 13'),556
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 4'),661
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 2'),663
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 5'),649
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 8'),649
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 1'),664
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 5'),662
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 8'),653
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 4'),599
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 11'),1322
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 3'),681
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 7'),714
