Method,Name,Error,Occurrences
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 7'),481
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 6'),621
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 3'),428
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 8'),603
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 2'),384
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 3'),444
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 4'),482
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 7'),476
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 1'),460
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 4'),465
GET,/Pedidos/5925,HTTPError('500 Server Error: Internal Server Error for url: /Pedidos/5925'),3
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 12'),446
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 11'),401
GET,/Mesas,RemoteDisconnected('Remote end closed connection without response'),772
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 9'),467
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 3'),472
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 7'),484
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 9'),639
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 9'),442
GET,/Pedidos/5925,RemoteDisconnected('Remote end closed connection without response'),2258
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 12'),429
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 2'),667
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 11'),429
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 3'),433
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 9'),449
GET,/Categorias,HTTPError('500 Server Error: Internal Server Error for url: /Categorias'),7
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 7'),663
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 1'),436
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 10'),632
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 13'),446
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 8'),410
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 1'),473
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 12'),446
GET,/Categorias,RemoteDisconnected('Remote end closed connection without response'),3095
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 2'),403
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 13'),392
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 5'),439
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 8'),417
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 5'),470
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 5'),429
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 1'),454
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 12'),419
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 9'),461
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 10'),458
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 1'),615
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 2'),429
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 8'),410
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 4'),659
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 11'),482
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 2'),440
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 7'),456
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 3'),643
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 5'),588
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 13'),417
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 6'),432
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 9'),449
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 4'),432
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 11'),420
GET,/Productos,RemoteDisconnected('Remote end closed connection without response'),6152
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 11'),437
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 13'),451
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 4'),412
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 2'),413
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 5'),445
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 8'),453
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 1'),497
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 5'),475
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 8'),425
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 4'),479
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 11'),585
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 3'),434
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 7'),455
