run;read_iops;write_iops;read_bw_MBps;write_bw_MBps;read_lat_avg_ms;write_lat_avg_ms
1;7048;7048;27.5;27.5;0.12745;0.008535
2;7516;7516;29.4;29.4;0.12289;0.00623771
3;8137;8137;31.8;31.8;0.11259;0.00612033
4;8809;8809;34.4;34.4;0.10244;0.00672831
5;8533;8533;33.3;33.3;0.10589;0.00479866
6;8199;8199;32.0;32.0;0.10984;0.00745077
7;8409;8409;32.9;32.9;0.11063;0.00498386
8;8476;8476;33.1;33.1;0.10716;0.00582515
9;8533;8533;33.3;33.3;0.10889;0.0049843
10;9228;9228;36.0;36.0;0.09326;0.00797081
