run;latencia_ms_promedio;threads;block_size;total_size;total_operations;total_time_s;min_latency_ms;avg_latency_ms;max_latency_ms;swpd_avg;free_avg;buff_avg;cache_avg;si_avg;so_avg;mem_used;mem_free
1;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.06;0;13792400;25068;1000780;0;0;2073;13462
2;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.06;0;13782704;25164;1001780;0;0;2077;13456
3;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.07;0;13773064;25260;1002624;0;0;2088;13444
4;0,000016;1;1024KiB;128MiB;128;0.0064;0.04;0.04;0.05;0;13757792;25364;1003456;0;0;2096;13436
5;0,000016;1;1024KiB;128MiB;128;0.0060;0.04;0.05;0.12;0;13750528;25460;1004452;0;0;2104;13427
6;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.05;0;13733256;25644;1005408;0;0;2117;13413
7;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.05;0;13725932;25740;1006212;0;0;2119;13410
8;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.07;0;13736988;25836;1007136;0;0;2124;13404
9;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.05;0;13729384;25932;1007964;0;0;2116;13411
10;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.07;0;13716284;26028;1008924;0;0;2124;13402
