Method,Name,Error,Occurrences
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 10'),416
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 1'),633
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 2'),399
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 8'),440
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 4'),583
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 11'),414
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 2'),420
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 7'),425
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 3'),652
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 5'),602
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 13'),416
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 6'),402
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 9'),422
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 4'),416
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 11'),439
GET,/Productos,RemoteDisconnected('Remote end closed connection without response'),5296
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 11'),478
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 13'),398
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 4'),433
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 2'),421
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 5'),469
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 8'),416
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 1'),468
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 5'),469
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 8'),423
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 4'),460
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 11'),565
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 3'),459
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 7'),401
