run;cycles;instructions;cache-references;cache-misses;r_avg;in_avg;cs_avg;us_avg;sy_avg;id_avg;st_avg;usr_core_avg;idle_core_avg;load1;load5;load15;r_avg_processes;running_avg
1;6549748014;2585191370;453977705;26351953;1.40;4432.60;10001.20;3.60;1.60;94.80;0.00;0;94.49;0.46;0.11;0.04;1.40;1.00
2;6445579421;2361533430;487437854;24388840;1.00;4346.80;7283.20;3.00;1.40;95.60;0.00;0;95.47;0.18;0.09;0.03;1.00;1.00
3;6555254777;2319073940;485489895;23103153;1.00;5131.40;8373.00;3.60;2.00;94.80;0.00;0;94.45;0.46;0.20;0.07;1.00;1.20
4;6321493665;2270370276;476182994;23234950;1.00;3159.60;5627.40;2.40;1.40;96.00;0.00;0;95.25;0.18;0.16;0.07;1.00;1.00
5;6789218966;2445174937;509654824;24254239;1.20;4387.40;6922.80;3.40;1.60;95.40;0.00;0;95.85;0.15;0.15;0.07;1.20;1.00
6;6635626657;2417489943;500282857;23338942;1.00;5415.80;7888.80;3.80;2.00;94.40;0.00;0;95.09;0.46;0.22;0.10;1.00;1.00
7;6926297223;2478756467;519651992;24145675;1.00;4710.80;7586.00;3.40;1.80;94.80;0.00;0;94.77;0.20;0.18;0.09;1.00;1.00
8;6298154236;2306163788;488835492;23424431;1.60;4839.20;8409.20;3.40;1.60;94.80;0.00;.03;95.52;0.12;0.16;0.09;1.60;1.00
9;6747722576;2384333791;493726598;24598142;2.40;2771.20;5068.00;2.20;1.00;97.00;0.00;0;95.47;0.12;0.15;0.09;2.40;1.20
10;6625052781;2392938851;497457116;24450334;2.40;4381.00;7305.60;3.20;1.60;95.00;0.00;0;95.59;0.09;0.14;0.09;2.40;1.00
