run;latencia_ms_promedio;threads;block_size;total_size;total_operations;total_time_s;min_latency_ms;avg_latency_ms;max_latency_ms;swpd_avg;free_avg;buff_avg;cache_avg;si_avg;so_avg;mem_used;mem_free
1;0,000000;1;1024KiB;128MiB;128;0.0047;0.03;0.04;0.07;0;15602224;13152;258488;0;0;807;15236
2;0,000000;1;1024KiB;128MiB;128;0.0070;0.03;0.05;0.37;0;15611436;13868;393792;0;0;667;15245
3;0,000000;1;1024KiB;128MiB;128;0.0049;0.03;0.04;0.09;0;15648296;13924;394036;0;0;631;15281
4;0,000000;1;1024KiB;128MiB;128;0.0048;0.03;0.04;0.10;0;15653964;13980;394084;0;0;625;15286
5;0,000000;1;1024KiB;128MiB;128;0.0048;0.04;0.04;0.04;0;15647812;14096;394280;0;0;631;15280
6;0,000000;1;1024KiB;128MiB;128;0.0048;0.03;0.04;0.09;0;15655680;14144;394292;0;0;624;15288
7;0,000000;1;1024KiB;128MiB;128;0.0048;0.04;0.04;0.05;0;15653284;14192;394624;0;0;626;15286
8;0,000000;1;1024KiB;128MiB;128;0.0051;0.04;0.04;0.10;0;15648984;14248;394668;0;0;630;15281
9;0,000000;1;1024KiB;128MiB;128;0.0048;0.03;0.04;0.08;0;15637460;14296;394728;0;0;630;15282
10;0,000000;1;1024KiB;128MiB;128;0.0048;0.03;0.04;0.09;0;15651128;14352;394848;0;0;628;15283
