run;latencia_ms_promedio;threads;block_size;total_size;total_operations;total_time_s;min_latency_ms;avg_latency_ms;max_latency_ms;swpd_avg;free_avg;buff_avg;cache_avg;si_avg;so_avg;mem_used;mem_free
1;0,000000;1;1024KiB;128MiB;128;0.0047;0.03;0.04;0.07;0;15539592;30120;453784;0;0;672;15173
2;0,000000;1;1024KiB;128MiB;128;0.0049;0.03;0.04;0.08;0;15546820;30152;453820;0;0;664;15180
3;0,000000;1;1024KiB;128MiB;128;0.0049;0.03;0.04;0.05;0;15543780;30184;453892;0;0;666;15178
4;0,000000;1;1024KiB;128MiB;128;0.0049;0.04;0.04;0.05;0;15551576;30216;453824;0;0;660;15184
5;0,000000;1;1024KiB;128MiB;128;0.0059;0.04;0.04;0.07;0;15536816;30248;453848;0;0;674;15171
6;0,000000;1;1024KiB;128MiB;128;0.0054;0.04;0.04;0.08;0;15549944;30280;453876;0;0;661;15183
7;0,000000;1;1024KiB;128MiB;128;0.0051;0.04;0.04;0.05;0;15534376;30312;453888;0;0;677;15168
8;0,000000;1;1024KiB;128MiB;128;0.0052;0.04;0.04;0.07;0;15533004;30344;453876;0;0;677;15167
9;0,000000;1;1024KiB;128MiB;128;0.0054;0.04;0.04;0.06;0;15546840;30392;453892;0;0;665;15180
10;0,000000;1;1024KiB;128MiB;128;0.0049;0.04;0.04;0.05;0;15547108;30424;453912;0;0;652;15193
