Method,Name,Error,Occurrences
GET,/Categorias,"ConnectionResetError(10054, 'Se ha forzado la interrupción de una conexión existente por el host remoto', None, 10054, None)",339
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 7'),443
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 6'),629
GET,/Productos,"ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x....>, 'Connection to 192.168.100.15 timed out. (connect timeout=None)')",160
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 3'),438
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 8'),648
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 2'),437
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 3'),460
GET,/Categorias,"ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x....>, 'Connection to 192.168.100.15 timed out. (connect timeout=None)')",704
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 4'),443
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 7'),449
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 1'),469
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 4'),459
GET,/Pedidos/5925,HTTPError('500 Server Error: Internal Server Error for url: /Pedidos/5925'),2
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 12'),452
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 11'),455
GET,/Mesas,RemoteDisconnected('Remote end closed connection without response'),691
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 9'),435
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 3'),428
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 7'),447
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 9'),685
GET,/Productos,"ConnectionResetError(10054, 'Se ha forzado la interrupción de una conexión existente por el host remoto', None, 10054, None)",119
