run;cycles;instructions;cache-references;cache-misses;r_avg;in_avg;cs_avg;us_avg;sy_avg;id_avg;st_avg;usr_core_avg;idle_core_avg;load1;load5;load15;r_avg_processes;running_avg
1;45538615197;16791033120;3319867073;182173082;2.80;29435.80;59204.60;20.60;9.40;70.00;0.00;0;67.04;2.14;2.04;1.81;2.80;1.20
2;47487651478;17236875380;3428455520;188531484;3.80;29855.00;54656.40;21.20;10.00;68.60;0.00;0;65.39;2.09;2.04;1.83;3.80;1.20
3;48589415558;17429127796;3471510506;195526850;3.60;30839.40;59201.40;24.40;10.20;65.40;0.00;.03;64.39;2.10;2.04;1.84;3.60;1.00
4;48808807573;17631127499;3424582053;208890487;3.20;30120.00;61922.00;23.20;10.60;66.20;0.00;0;63.74;2.46;2.14;1.88;3.20;1.40
5;38920069580;17201817649;2623896686;168566926;3.00;25071.20;62974.00;21.80;9.00;69.00;0.00;0;64.54;1.54;1.95;1.83;3.00;1.20
6;47126513963;18113406832;3240851725;209714342;5.40;26107.80;55038.40;20.40;8.80;70.00;0.00;0;65.52;2.82;2.24;1.94;5.40;1.60
7;46449800921;17384566582;3268732321;205974715;5.00;29368.80;63076.80;23.20;9.80;66.80;0.00;0;65.59;2.57;2.28;1.97;5.00;1.20
8;48056503505;17409943589;3369658554;213704459;3.00;29422.60;57028.00;22.20;9.60;68.00;0.00;0;63.84;2.60;2.37;2.02;3.00;1.20
9;49314540102;17719421918;3420158998;218380549;3.80;30424.60;60690.20;23.00;10.80;65.60;0.00;0;63.40;3.13;2.55;2.10;3.80;1.20
10;47878926531;17049328972;3318467114;223452452;2.60;30484.80;68713.00;23.80;10.40;65.60;0.00;0;63.77;2.46;2.46;2.09;2.60;1.00
