run;cycles;instructions;cache-references;cache-misses;r_avg;in_avg;cs_avg;us_avg;sy_avg;id_avg;st_avg;usr_core_avg;idle_core_avg;load1;load5;load15;r_avg_processes;running_avg
1;17892111406;6591047867;1325133278;70842628;1.00;11648.20;23580.00;9.60;4.20;86.20;0.00;0;86.12;1.25;0.73;0.45;1.00;1.00
2;17981874384;6457656966;1315518299;68864043;2.20;12207.80;23881.40;9.80;4.60;85.60;0.00;0;86.37;0.66;0.63;0.44;2.20;1.00
3;17851278232;6440532837;1318377337;69972731;1.40;11637.80;22537.80;9.00;4.20;86.80;0.00;0;86.82;0.56;0.64;0.45;1.40;1.20
4;19340560911;7040675806;1450708521;73227881;1.00;12767.40;21310.20;9.80;4.40;85.60;0.00;0;86.76;0.56;0.65;0.46;1.00;1.00
5;18841979022;6755424730;1400691159;72920266;1.20;12981.20;21960.80;10.60;4.40;85.40;0.00;0;86.11;0.59;0.64;0.47;1.20;1.00
6;17231792018;6270445564;1245962461;68910166;2.20;10755.20;21657.80;9.20;4.40;86.60;0.00;0;86.24;0.43;0.60;0.46;2.20;1.00
7;18874694427;6702660620;1381082772;73812864;2.00;13704.00;22183.20;11.00;4.00;84.80;0.00;0;86.47;0.47;0.61;0.47;2.00;1.00
8;19442315865;6890935496;1412723254;75285340;1.40;12269.20;18348.80;9.00;4.20;87.00;0.00;0;86.74;0.68;0.63;0.49;1.40;1.00
9;19416336947;6893136485;1412424621;74403045;2.40;13802.40;22858.20;10.20;4.40;85.20;0.00;0;86.40;0.54;0.61;0.49;2.40;1.00
10;19146931427;7914635525;1303968639;85505713;2.40;13687.60;27450.80;11.80;4.60;83.20;0.00;0;85.93;0.54;0.61;0.49;2.40;1.00
