run;latencia_ms_promedio;threads;block_size;total_size;total_operations;total_time_s;min_latency_ms;avg_latency_ms;max_latency_ms;swpd_avg;free_avg;buff_avg;cache_avg;si_avg;so_avg;mem_used;mem_free
1;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.07;0;13665008;29152;1351848;0;0;2167;13344
2;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.05;0;13677756;29384;1353396;0;0;2153;13356
3;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.10;0;13694752;29496;1355136;0;0;2134;13373
4;0,000016;1;1024KiB;128MiB;128;0.0063;0.04;0.04;0.08;0;13690868;29600;1356932;0;0;2136;13369
5;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.06;0;13650568;29752;1358668;0;0;2190;13314
6;0,000016;1;1024KiB;128MiB;128;0.0059;0.04;0.04;0.08;0;13579296;29880;1360408;0;0;2242;13260
7;0,000016;1;1024KiB;128MiB;128;0.0057;0.04;0.04;0.05;0;13577684;29992;1361972;0;0;2242;13259
8;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.07;0;13531516;30096;1363660;0;0;2298;13202
9;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.05;0;13495876;30220;1365204;0;0;2319;13179
10;0,000016;1;1024KiB;128MiB;128;0.0057;0.04;0.04;0.05;0;13506120;30384;1366872;0;0;2308;13189
