run;read_iops;write_iops;read_bw_MBps;write_bw_MBps;read_lat_avg_ms;write_lat_avg_ms
1;11.5;11.5;45.0;45.0;0.08158;0.00293374
2;11.5;11.5;44.9;44.9;0.08198;0.00289472
3;11.6;11.6;45.2;45.2;0.0815;0.0028136
4;11.7;11.7;45.6;45.6;0.0807;0.00274557
5;11.5;11.5;44.8;44.8;0.08199;0.00285907
6;11.7;11.7;45.6;45.6;0.08081;0.00276163
7;11.6;11.6;45.3;45.3;0.08132;0.00282067
8;11.4;11.4;44.7;44.7;0.08219;0.00293543
9;11.5;11.5;45.1;45.1;0.08156;0.00283963
10;11.5;11.5;44.9;44.9;0.08174;0.0028568
