Method,Name,Error,Occurrences
GET,/Categorias,"ConnectionResetError(10054, 'Se ha forzado la interrupción de una conexión existente por el host remoto', None, 10054, None)",137
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 7'),482
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 6'),610
GET,/Productos,"ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x....>, 'Connection to 192.168.100.15 timed out. (connect timeout=None)')",78
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 3'),520
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 8'),640
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 2'),424
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 3'),491
GET,/Categorias,"ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x....>, 'Connection to 192.168.100.15 timed out. (connect timeout=None)')",290
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 4'),486
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 7'),450
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 1'),489
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 4'),467
GET,/Pedidos/5925,HTTPError('500 Server Error: Internal Server Error for url: /Pedidos/5925'),2
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 12'),476
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 11'),491
GET,/Mesas,RemoteDisconnected('Remote end closed connection without response'),782
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 9'),517
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 3'),484
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 7'),454
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 9'),657
GET,/Productos,"ConnectionResetError(10054, 'Se ha forzado la interrupción de una conexión existente por el host remoto', None, 10054, None)",38
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 9'),454
GET,/Pedidos/5925,RemoteDisconnected('Remote end closed connection without response'),2384
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 12'),440
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 2'),643
GET,/Mesas,"ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x....>, 'Connection to 192.168.100.15 timed out. (connect timeout=None)')",79
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 11'),442
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 3'),510
GET,/Pedidos/5925,"ConnectionResetError(10054, 'Se ha forzado la interrupción de una conexión existente por el host remoto', None, 10054, None)",87
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 9'),494
GET,/Categorias,HTTPError('500 Server Error: Internal Server Error for url: /Categorias'),5
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 7'),715
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 1'),474
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 10'),662
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 13'),468
GET,/Mesas,HTTPError('500 Server Error: Internal Server Error for url: /Mesas'),2
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 8'),469
GET,/Pedidos/5925,"ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x....>, 'Connection to 192.168.100.15 timed out. (connect timeout=None)')",203
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 1'),417
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 12'),470
GET,/Categorias,RemoteDisconnected('Remote end closed connection without response'),3235
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 2'),396
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 13'),513
GET,/Mesas,"ConnectionResetError(10054, 'Se ha forzado la interrupción de una conexión existente por el host remoto', None, 10054, None)",33
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 5'),499
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 8'),451
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 5'),423
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 5'),447
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 1'),476
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 12'),500
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 9'),507
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 10'),530
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 1'),671
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 2'),495
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 8'),483
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 4'),627
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 11'),503
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 2'),451
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 7'),455
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 3'),719
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 5'),607
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 13'),495
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 6'),476
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 9'),531
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 4'),519
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 11'),471
GET,/Productos,RemoteDisconnected('Remote end closed connection without response'),6294
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 11'),484
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 13'),471
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 4'),458
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 2'),411
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 5'),468
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 8'),444
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 1'),469
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 5'),466
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 8'),449
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 4'),478
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 11'),679
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 3'),477
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 7'),488
