run;latencia_ms_promedio;threads;block_size;total_size;total_operations;total_time_s;min_latency_ms;avg_latency_ms;max_latency_ms;swpd_avg;free_avg;buff_avg;cache_avg;si_avg;so_avg;mem_used;mem_free
1;0,000016;1;1024KiB;128MiB;128;0.0059;0.04;0.04;0.07;0;14022420;25300;922988;0;0;1951;13661
2;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.05;0;13872228;25404;923716;0;0;2055;13557
3;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.09;0;13850324;25500;924580;0;0;2080;13531
4;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.08;0;13847528;25596;925580;0;0;2074;13536
5;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.05;0;13850008;25772;926276;0;0;2100;13509
6;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.06;0;13840068;25876;927268;0;0;2103;13505
7;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.05;0;13811116;25972;928192;0;0;2116;13491
8;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.07;0;13814212;26068;929028;0;0;2105;13501
9;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.06;0;13800740;26164;929964;0;0;2133;13472
10;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.08;0;13805232;26332;930972;0;0;2134;13470
