run;latencia_ms_promedio;threads;block_size;total_size;total_operations;total_time_s;min_latency_ms;avg_latency_ms;max_latency_ms;swpd_avg;free_avg;buff_avg;cache_avg;si_avg;so_avg;mem_used;mem_free
1;0,000000;1;1024KiB;128MiB;128;0.0048;0.04;0.04;0.05;0;15442628;37620;460164;0;0;758;15075
2;0,000000;1;1024KiB;128MiB;128;0.0055;0.04;0.04;0.06;0;15431156;37660;460180;0;0;758;15074
3;0,000000;1;1024KiB;128MiB;128;0.0049;0.04;0.04;0.05;0;15428280;37716;460272;0;0;761;15071
4;0,000000;1;1024KiB;128MiB;128;0.0053;0.04;0.04;0.07;0;15358428;37772;460216;0;0;846;14986
5;0,000000;1;1024KiB;128MiB;128;0.0049;0.04;0.04;0.05;0;15344020;37812;460216;0;0;764;15068
6;0,000000;1;1024KiB;128MiB;128;0.0054;0.04;0.04;0.07;0;15436744;37860;460192;0;0;759;15074
7;0,000000;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.07;0;15431992;37908;460196;0;0;750;15082
8;0,000000;1;1024KiB;128MiB;128;0.0053;0.04;0.04;0.06;0;15338220;37948;460192;0;0;831;15001
9;0,000000;1;1024KiB;128MiB;128;0.0061;0.04;0.05;0.08;0;15369028;37980;460216;0;0;798;15034
10;0,000000;1;1024KiB;128MiB;128;0.0059;0.04;0.04;0.10;0;15363364;38052;460228;0;0;824;15008
