run;cycles;instructions;cache-references;cache-misses;r_avg;in_avg;cs_avg;us_avg;sy_avg;id_avg;st_avg;usr_core_avg;idle_core_avg;load1;load5;load15;r_avg_processes;running_avg
1;17123029793;6215551247;1245463372;65713305;1.00;11048.20;22458.40;9.80;4.20;86.20;0.00;0;86.86;0.38;0.55;0.72;1.00;1.00
2;18591141994;6611694251;1342518080;68032406;1.00;12987.00;21829.40;9.40;4.80;85.80;0.00;0;86.45;0.72;0.66;0.75;1.00;1.40
3;18043023769;6607812763;1333043366;69626458;3.00;12267.00;21649.80;10.00;4.00;86.00;0.00;0;86.42;0.91;0.73;0.77;3.00;1.00
4;17774085906;6417503388;1303135947;65684733;1.20;12449.40;23164.40;10.60;4.60;84.60;0.00;0;86.73;0.80;0.70;0.76;1.20;1.00
5;18403579800;6769683579;1374050396;70883751;3.00;12524.00;20548.00;9.60;4.40;85.80;0.00;0;86.42;0.73;0.70;0.75;3.00;1.00
6;19216626448;6911061093;1407592447;72166565;1.20;13100.60;21463.20;10.00;4.60;85.40;0.00;0;89.15;0.70;0.70;0.75;1.20;1.00
7;19771053394;7196090609;1464030632;78114442;2.40;13885.80;22051.20;10.00;4.60;85.40;0.00;0;85.14;0.95;0.75;0.76;2.40;1.00
8;18110482324;6633463335;1354658008;70659990;3.20;12549.00;19818.60;9.80;4.60;86.00;0.00;0;85.90;0.96;0.76;0.76;3.20;1.00
9;19853683541;7808302723;1423270696;70639059;3.00;14199.80;22284.20;11.00;4.80;84.20;0.00;0;86.25;1.23;0.86;0.79;3.00;1.00
10;19128769101;6975254715;1416634788;75726400;2.00;13614.20;22407.60;9.80;4.60;85.60;0.00;0;87.33;1.16;0.90;0.81;2.00;1.00
