run;read_iops;write_iops;read_bw_MBps;write_bw_MBps;read_lat_avg_ms;write_lat_avg_ms
1;5992;5992;23.4;23.4;0.16065;0.00349072
2;5768;5768;22.5;22.5;0.16744;0.00344515
3;5750;5750;22.5;22.5;0.16796;0.00346528
4;5863;5863;22.9;22.9;0.16467;0.00345737
5;5995;5995;23.4;23.4;0.16111;0.00334624
6;5686;5686;22.2;22.2;0.16945;0.00359465
7;5770;5770;22.5;22.5;0.16711;0.00349946
8;5850;5850;22.9;22.9;0.16477;0.00350458
9;5917;5917;23.1;23.1;0.16322;0.00334544
10;6040;6040;23.6;23.6;0.15944;0.00343915
