run;latencia_ms_promedio;threads;block_size;total_size;total_operations;total_time_s;min_latency_ms;avg_latency_ms;max_latency_ms;swpd_avg;free_avg;buff_avg;cache_avg;si_avg;so_avg;mem_used;mem_free
1;0,000000;1;1024KiB;128MiB;128;0.0050;0.03;0.04;0.09;0;15494964;23960;443880;0;0;727;15130
2;0,000000;1;1024KiB;128MiB;128;0.0065;0.03;0.05;0.15;0;15507304;24008;443880;0;0;715;15142
3;0,000000;1;1024KiB;128MiB;128;0.0050;0.04;0.04;0.09;0;15501944;24080;443888;0;0;719;15137
4;0,000000;1;1024KiB;128MiB;128;0.0048;0.04;0.04;0.04;0;15500776;24128;443904;0;0;721;15135
5;0,000000;1;1024KiB;128MiB;128;0.0049;0.04;0.04;0.05;0;15506960;24176;443900;0;0;715;15141
6;0,000000;1;1024KiB;128MiB;128;0.0066;0.04;0.05;0.07;0;15504880;24224;443944;0;0;717;15139
7;0,000000;1;1024KiB;128MiB;128;0.0048;0.03;0.04;0.09;0;15508880;24272;443892;0;0;713;15143
8;0,000000;1;1024KiB;128MiB;128;0.0048;0.04;0.04;0.05;0;15499648;24320;443952;0;0;722;15134
9;0,000000;1;1024KiB;128MiB;128;0.0049;0.04;0.04;0.06;0;15502636;24384;443928;0;0;719;15137
10;0,000000;1;1024KiB;128MiB;128;0.0049;0.04;0.04;0.05;0;15500576;24432;443900;0;0;709;15147
