run;read_iops;write_iops;read_bw_MBps;write_bw_MBps;read_lat_avg_ms;write_lat_avg_ms
1;8821;8821;34.5;34.5;0.10008;0.00817565
2;8596;8596;33.6;33.6;0.10147;0
3;9322;9322;36.4;36.4;0.09679;0.00644807
4;8767;8767;34.2;34.2;0.1003;0.00785262
5;8858;8858;34.6;34.6;0.09923;0.00696611
6;8625;8625;33.7;33.7;0.10036;0.00843179
7;7930;7930;31.0;31.0;0.11063;0.00779223
8;8683;8683;33.9;33.9;0.10227;0.00652984
9;8613;8613;33.6;33.6;0.10029;0.0100585
10;7766;7766;30.3;30.3;0.11051;0.0102003
