run;read_iops;write_iops;read_bw_MBps;write_bw_MBps;read_lat_avg_ms;write_lat_avg_ms
1;5373;5373;21.0;21.0;0.17958;0.00391354
2;3032;3032;11.8;11.8;0.32248;0.00411219
3;4942;4942;19.3;19.3;0.19499;0.00432185
4;5169;5169;20.2;20.2;0.18639;0.00407215
5;5128;5128;20.0;20.0;0.18808;0.00409831
6;5362;5362;20.9;20.9;0.1794;0.00423599
7;4940;4940;19.3;19.3;0.19516;0.00434954
8;5245;5245;20.5;20.5;0.18361;0.00405746
9;5019;5019;19.6;19.6;0.19204;0.004167
10;2642;2642;10.3;10.3;0.37133;0.00402316
