run;cycles;instructions;cache-references;cache-misses;r_avg;in_avg;cs_avg;us_avg;sy_avg;id_avg;st_avg;usr_core_avg;idle_core_avg;load1;load5;load15;r_avg_processes;running_avg
1;33266817424;12032136209;2397549932;130369683;2.60;20890.60;45767.00;15.20;6.40;78.00;0.00;0;74.51;1.13;1.48;1.33;2.60;1.20
2;35781576870;12946334390;2607847267;138359416;2.60;24459.80;41832.60;17.20;8.40;74.00;0.00;0;70.66;1.78;1.55;1.36;2.60;1.00
3;36500574787;13139430347;2610290711;139349436;2.20;22919.60;37969.80;16.00;7.00;76.80;0.00;0;72.78;1.72;1.61;1.39;2.20;1.00
4;37193602699;13509560262;2675940562;146113070;2.40;25051.00;41310.60;16.80;7.40;76.00;0.00;0;72.96;2.32;1.75;1.44;2.40;1.20
5;36817454220;13334736555;2633306904;148626369;2.80;23282.40;40993.40;16.20;7.20;76.40;0.00;0;73.27;2.36;1.84;1.49;2.80;1.20
6;36424417074;13081210888;2597440985;142987930;2.00;23950.00;41436.80;17.20;8.00;74.80;0.00;0;73.01;1.53;1.72;1.47;2.00;1.00
7;35604410318;12671398105;2519800831;146780634;3.60;21790.60;37533.80;16.20;6.80;77.00;0.00;0;73.85;2.66;2.02;1.59;3.60;1.00
8;37695292004;13429110772;2626032732;160468886;2.40;25804.00;49020.80;18.60;8.80;73.00;0.00;0;71.17;1.54;1.82;1.54;2.40;1.00
9;37207744553;13378968277;2642290527;154655554;2.80;24607.00;43046.80;17.80;8.80;73.20;0.00;0;71.94;2.68;2.06;1.63;2.80;1.40
10;37344153959;13328138601;2639740090;157513393;3.60;25185.20;40464.80;17.80;8.00;74.00;0.00;0;70.57;2.80;2.21;1.71;3.60;1.20
