run;read_iops;write_iops;read_bw_MBps;write_bw_MBps;read_lat_avg_ms;write_lat_avg_ms
1;5755;5755;22.5;22.5;0.16764;0.00369269
2;5646;5646;22.1;22.1;0.17076;0.00368652
3;5560;5560;21.7;21.7;0.17346;0.00369002
4;5711;5711;22.3;22.3;0.16895;0.00372232
5;5458;5458;21.3;21.3;0.17688;0.00376321
6;5882;5882;23.0;23.0;0.16389;0.00344248
7;5353;5353;20.9;20.9;0.18;0.00384978
8;5648;5648;22.1;22.1;0.17075;0.00364137
9;5190;5190;20.3;20.3;0.18571;0.00402809
10;5557;5557;21.7;21.7;0.17349;0.00369957
