run;read_iops;write_iops;read_bw_MBps;write_bw_MBps;read_lat_avg_ms;write_lat_avg_ms
1;7809;7809;30.5;30.5;0.11217;0.00808694
2;7930;7930;31.0;31.0;0.11895;0.00349508
3;7945;7945;31.0;31.0;0.11913;0.00347826
4;8421;8421;32.9;32.9;0.11168;0.00380862
5;8111;8111;31.7;31.7;0.11385;0.0053309
6;11.3;11.3;44.1;44.1;0.0834;0.00283146
7;11.7;11.7;45.6;45.6;0.08074;0.00272447
8;11.2;11.2;43.9;43.9;0.08364;0.00291603
9;11.2;11.2;43.8;43.8;0.08391;0.00296787
10;11.4;11.4;44.4;44.4;0.08288;0.00293266
