run;latencia_ms_promedio;threads;block_size;total_size;total_operations;total_time_s;min_latency_ms;avg_latency_ms;max_latency_ms;swpd_avg;free_avg;buff_avg;cache_avg;si_avg;so_avg;mem_used;mem_free
1;0,000016;1;1024KiB;128MiB;128;0.0061;0.04;0.05;0.06;0;12986400;50544;2348828;0;0;1851;12695
2;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.07;0;12844204;50736;2359380;0;0;1986;12549
3;0,000016;1;1024KiB;128MiB;128;0.0063;0.04;0.05;0.32;0;13154940;50844;2366104;0;0;1700;12829
4;0,000016;1;1024KiB;128MiB;128;0.0065;0.04;0.05;0.26;0;12999564;50948;2373188;0;0;1813;12709
5;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.05;0;12934820;51180;2381868;0;0;1883;12630
6;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.05;0;12644616;51348;2385736;0;0;2162;12347
7;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.09;0;12547524;51444;2387264;0;0;2255;12253
8;0,000016;1;1024KiB;128MiB;128;0.0057;0.04;0.04;0.05;0;12539832;51540;2388752;0;0;2261;12245
9;0,000016;1;1024KiB;128MiB;128;0.0059;0.04;0.04;0.10;0;12523828;51684;2390404;0;0;2276;12229
10;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.06;0;12458588;51788;2391832;0;0;2345;12158
