run;read_iops;write_iops;read_bw_MBps;write_bw_MBps;read_lat_avg_ms;write_lat_avg_ms
1;11.4;11.4;44.7;44.7;0.08236;0.00280707
2;11.8;11.8;46.0;46.0;0.08002;0.00272975
3;11.5;11.5;44.8;44.8;0.08213;0.00282655
4;11.6;11.6;45.3;45.3;0.08121;0.00286727
5;11.5;11.5;45.1;45.1;0.0816;0.00281185
6;11.7;11.7;45.5;45.5;0.0809;0.00270594
7;11.5;11.5;45.0;45.0;0.0817;0.00281477
8;11.6;11.6;45.3;45.3;0.08125;0.00275028
9;11.6;11.6;45.2;45.2;0.08136;0.00275314
10;11.6;11.6;45.5;45.5;0.08102;0.00268945
