run;cycles;instructions;cache-references;cache-misses;r_avg;in_avg;cs_avg;us_avg;sy_avg;id_avg;st_avg;usr_core_avg;idle_core_avg;load1;load5;load15;r_avg_processes;running_avg
1;23910296202;8490222814;1677365806;96827348;1.00;14791.40;29531.00;11.40;5.00;83.80;0.00;0;81.78;1.22;0.92;0.70;1.00;1.00
2;24636274918;8744756552;1762298151;90842003;3.00;16067.40;27831.60;11.60;5.40;83.00;0.00;0;81.64;1.32;0.98;0.73;3.00;1.00
3;24551638585;8821232986;1776475092;94326381;3.20;16096.40;28481.80;10.60;5.00;84.40;0.00;0;82.81;1.06;0.96;0.73;3.20;1.20
4;24632470869;8817408841;1791417175;96827613;1.00;16215.00;29451.80;12.20;5.00;82.80;0.00;0;80.70;0.79;0.92;0.73;1.00;1.00
5;24626764842;8759194301;1794288782;96492495;2.20;16633.20;28551.40;11.20;4.80;83.60;0.00;0;81.28;1.15;0.98;0.76;2.20;1.00
6;25148337775;8977925374;1804086605;95654378;2.20;16974.80;26462.60;12.00;4.80;83.40;0.00;0;82.28;1.20;1.02;0.79;2.20;1.00
7;24683563965;8823460949;1804323098;100646931;4.40;19486.80;32740.40;13.40;6.20;80.20;0.00;0;80.76;1.04;1.00;0.79;4.40;1.40
8;25564914002;9074997844;1844898511;100968609;1.80;15231.20;23656.20;10.80;4.60;84.40;0.00;0;79.71;1.29;1.10;0.84;1.80;1.20
9;25635383840;9183649336;1859827867;104803555;1.60;18946.60;29711.20;13.00;5.20;81.60;0.00;0;82.03;1.62;1.25;0.91;1.60;1.00
10;24956911578;8978603814;1808290333;106826238;1.60;16851.80;26118.20;11.60;4.60;83.20;0.00;0;81.37;2.20;1.48;1.01;1.60;1.20
