run;latencia_ms_promedio;threads;block_size;total_size;total_operations;total_time_s;min_latency_ms;avg_latency_ms;max_latency_ms;swpd_avg;free_avg;buff_avg;cache_avg;si_avg;so_avg;mem_used;mem_free
1;0,000000;1;1024KiB;128MiB;128;0.0047;0.03;0.04;0.06;0;15566028;15384;440044;0;0;669;15199
2;0,000000;1;1024KiB;128MiB;128;0.0049;0.03;0.04;0.09;0;15579400;15424;440064;0;0;654;15213
3;0,000000;1;1024KiB;128MiB;128;0.0054;0.04;0.04;0.06;0;15577340;15456;440040;0;0;657;15210
4;0,000000;1;1024KiB;128MiB;128;0.0048;0.04;0.04;0.05;0;15583032;15496;440032;0;0;652;15216
5;0,000000;1;1024KiB;128MiB;128;0.0048;0.03;0.04;0.09;0;15573824;15528;440116;0;0;661;15207
6;0,000000;1;1024KiB;128MiB;128;0.0050;0.04;0.04;0.05;0;15575404;15568;440128;0;0;659;15209
7;0,000000;1;1024KiB;128MiB;128;0.0060;0.04;0.04;0.08;0;15576412;15600;440144;0;0;658;15210
8;0,000000;1;1024KiB;128MiB;128;0.0059;0.04;0.04;0.47;0;15580656;15632;440092;0;0;654;15214
9;0,000000;1;1024KiB;128MiB;128;0.0054;0.04;0.04;0.07;0;15580804;15672;440116;0;0;653;15214
10;0,000000;1;1024KiB;128MiB;128;0.0049;0.04;0.04;0.05;0;15586880;15712;440088;0;0;648;15219
