Method,Name,Error,Occurrences
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 7'),41
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 6'),100
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 3'),81
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 8'),126
GET,/Categorias,"ConnectionAbortedError(10053, 'Se ha anulado una conexión establecida por el software en su equipo host', None, 10053, None)",11
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 2'),114
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 3'),112
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 4'),111
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 7'),117
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 1'),41
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 4'),115
GET,/Pedidos/5925,HTTPError('500 Server Error: Internal Server Error for url: /Pedidos/5925'),4
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 12'),91
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 11'),32
GET,/Mesas,RemoteDisconnected('Remote end closed connection without response'),938
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 9'),118
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 3'),39
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 7'),105
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 9'),146
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 9'),121
GET,/Pedidos/5925,RemoteDisconnected('Remote end closed connection without response'),2927
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 12'),107
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 2'),108
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 11'),101
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 3'),104
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 9'),97
GET,/Categorias,HTTPError('500 Server Error: Internal Server Error for url: /Categorias'),3
