run;read_iops;write_iops;read_bw_MBps;write_bw_MBps;read_lat_avg_ms;write_lat_avg_ms
1;11.5;11.5;45.1;45.1;0.08158;0.00277343
2;11.5;11.5;45.0;45.0;0.08176;0.00284113
3;11.5;11.5;44.9;44.9;0.0821;0.0027655
4;11.6;11.6;45.2;45.2;0.08151;0.00275586
5;11.5;11.5;44.9;44.9;0.08197;0.00278665
6;11.6;11.6;45.4;45.4;0.08111;0.00276294
7;11.6;11.6;45.2;45.2;0.08145;0.00275777
8;11.5;11.5;45.1;45.1;0.08168;0.00276768
9;11.7;11.7;45.5;45.5;0.08087;0.00275509
10;11.6;11.6;45.2;45.2;0.0815;0.0027595
