run;latencia_ms_promedio;threads;block_size;total_size;total_operations;total_time_s;min_latency_ms;avg_latency_ms;max_latency_ms;swpd_avg;free_avg;buff_avg;cache_avg;si_avg;so_avg;mem_used;mem_free
1;0,000000;1;1024KiB;128MiB;128;0.0070;0.04;0.05;0.10;0;15422692;32972;459812;0;0;777;15060
2;0,000000;1;1024KiB;128MiB;128;0.0054;0.04;0.04;0.19;0;15154864;33020;459852;0;0;1427;14410
3;0,000000;1;1024KiB;128MiB;128;0.0049;0.03;0.04;0.08;0;15401108;33060;459892;0;0;866;14971
4;0,000000;1;1024KiB;128MiB;128;0.0089;0.05;0.06;0.11;0;14980448;33116;459904;0;0;1031;14806
5;0,000000;1;1024KiB;128MiB;128;0.0052;0.04;0.04;0.07;0;15408052;33164;459888;0;0;793;15044
6;0,000000;1;1024KiB;128MiB;128;0.0065;0.04;0.05;0.13;0;15405908;33212;459896;0;0;785;15052
7;0,000000;1;1024KiB;128MiB;128;0.0073;0.04;0.05;0.07;0;15301172;33244;459884;0;0;907;14930
8;0,000000;1;1024KiB;128MiB;128;0.0059;0.04;0.04;0.10;0;15444000;33308;459900;0;0;763;15074
9;0,000000;1;1024KiB;128MiB;128;0.0049;0.04;0.04;0.06;0;15432240;33364;459864;0;0;763;15074
10;0,000000;1;1024KiB;128MiB;128;0.0057;0.04;0.04;0.07;0;15077964;33412;459864;0;0;1143;14694
