run;cycles;instructions;cache-references;cache-misses;r_avg;in_avg;cs_avg;us_avg;sy_avg;id_avg;st_avg;usr_core_avg;idle_core_avg;load1;load5;load15;r_avg_processes;running_avg
1;54638747749;19946218556;3929363267;227138026;2.80;33168.20;81108.40;26.00;11.20;62.40;0.00;0;58.63;2.08;3.15;2.97;2.80;1.00
2;53994921367;20159197214;3823223332;232740392;3.00;29741.00;77221.40;25.00;10.40;64.60;0.00;0;80.33;2.40;3.03;2.94;3.00;1.00
3;48574149298;21537910938;3312739244;215734929;2.60;23123.40;59791.00;19.80;8.00;72.00;0.00;0;60.89;3.60;3.36;3.07;2.60;1.00
4;45547446114;18810836719;3207399226;195395697;1.60;13479.60;36337.00;12.40;5.60;81.80;0.00;0;56.93;3.68;3.39;3.09;1.60;1.00
5;55650630809;24170100839;3705708942;251830378;2.20;30873.00;82960.60;24.20;10.80;64.40;0.00;0;56.48;2.82;3.21;3.05;2.20;1.60
6;55582733134;20855425308;3851571941;245566201;4.60;31658.00;81514.40;26.00;11.00;62.80;0.00;0;57.51;4.39;3.60;3.19;4.60;1.20
7;54381719988;23458707046;3657775742;239757672;4.20;26455.20;61314.20;22.20;9.40;68.20;0.00;0;61.11;3.53;3.43;3.15;4.20;1.20
8;54732762224;20672653630;3842995403;246985050;2.20;32501.00;78483.60;26.20;11.00;63.00;0.00;0;55.98;4.36;3.71;3.26;2.20;1.20
9;54408548916;21011372625;3749342537;242748500;4.00;30504.20;79166.80;25.00;11.20;64.20;0.00;0;58.05;2.37;3.26;3.13;4.00;1.00
10;57046436899;22771965234;3914874239;258192015;5.20;31303.40;79397.80;25.40;11.60;62.60;0.00;0;56.77;2.33;3.13;3.09;5.20;1.20
