run;read_iops;write_iops;read_bw_MBps;write_bw_MBps;read_lat_avg_ms;write_lat_avg_ms
1;5346;5346;20.9;20.9;0.18058;0.00386433
2;5533;5533;21.6;21.6;0.17433;0.00379549
3;5517;5517;21.6;21.6;0.17462;0.00382965
4;5073;5073;19.8;19.8;0.19022;0.00404277
5;5465;5465;21.3;21.3;0.17629;0.00382137
6;5245;5245;20.5;20.5;0.18374;0.0039279
7;5199;5199;20.3;20.3;0.18527;0.00400188
8;5398;5398;21.1;21.1;0.17858;0.00387993
9;5144;5144;20.1;20.1;0.18726;0.0041781
10;5479;5479;21.4;21.4;0.17588;0.00374058
