run;latencia_ms_promedio;threads;block_size;total_size;total_operations;total_time_s;min_latency_ms;avg_latency_ms;max_latency_ms;swpd_avg;free_avg;buff_avg;cache_avg;si_avg;so_avg;mem_used;mem_free
1;0,000000;1;1024KiB;128MiB;128;0.0048;0.04;0.04;0.06;0;15571224;16288;440524;0;0;664;15203
2;0,000000;1;1024KiB;128MiB;128;0.0070;0.04;0.05;0.08;0;15567204;16320;440552;0;0;654;15212
3;0,000000;1;1024KiB;128MiB;128;0.0048;0.04;0.04;0.04;0;15562656;16352;440576;0;0;662;15205
4;0,000000;1;1024KiB;128MiB;128;0.0053;0.04;0.04;0.05;0;15566916;16392;440628;0;0;655;15211
5;0,000000;1;1024KiB;128MiB;128;0.0051;0.04;0.04;0.07;0;15574516;16424;440632;0;0;662;15204
6;0,000000;1;1024KiB;128MiB;128;0.0050;0.04;0.04;0.05;0;15564588;16464;440592;0;0;668;15198
7;0,000000;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.07;0;15555820;16496;440596;0;0;667;15200
8;0,000000;1;1024KiB;128MiB;128;0.0050;0.04;0.04;0.06;0;15567192;16536;440596;0;0;667;15199
9;0,000000;1;1024KiB;128MiB;128;0.0051;0.04;0.04;0.06;0;15580396;16568;440644;0;0;654;15212
10;0,000000;1;1024KiB;128MiB;128;0.0048;0.04;0.04;0.04;0;15577504;16600;440612;0;0;658;15208
