run;cycles;instructions;cache-references;cache-misses;r_avg;in_avg;cs_avg;us_avg;sy_avg;id_avg;st_avg;usr_core_avg;idle_core_avg;load1;load5;load15;r_avg_processes;running_avg
1;28226418577;10370427222;2055214844;108090395;1.00;18033.60;38399.20;12.80;6.00;81.20;0.00;0;78.33;0.71;1.01;0.94;1.00;1.00
2;30679016133;11188760826;2234260889;115900296;2.40;19275.40;31388.00;13.20;5.80;81.00;0.00;0;77.12;0.69;0.97;0.93;2.40;1.20
3;30443147492;10953116771;2189961307;117745301;1.40;23819.00;41502.60;16.00;7.60;76.20;0.00;0;76.14;1.62;1.22;1.03;1.40;1.00
4;30220972224;10986823450;2183217469;117397769;3.20;19776.80;33182.40;13.80;6.20;79.80;0.00;0;76.78;1.82;1.37;1.09;3.20;1.00
5;31556715554;11415649137;2272530634;124324158;3.40;21894.20;36673.00;15.40;7.00;77.60;0.00;0;77.25;2.28;1.58;1.18;3.40;1.20
6;31194831748;11271438514;2228302351;120297934;2.20;20507.60;33939.20;15.00;6.20;78.80;0.00;0;76.22;2.32;1.71;1.24;2.20;1.00
7;31423080411;11272011559;2263333535;122981129;1.40;19013.00;29824.80;13.20;5.40;81.40;0.00;0;76.57;1.25;1.52;1.20;1.40;1.00
8;32287249873;11483513395;2281472943;130745265;2.00;21587.80;33404.60;13.80;6.60;79.20;0.00;0;77.94;0.91;1.38;1.17;2.00;1.00
9;31045432226;10935490986;2199306802;123314425;2.80;20950.60;34850.20;15.60;6.80;77.80;0.00;0;75.82;1.98;1.54;1.24;2.80;1.00
10;31286068311;11071813651;2226507757;124495949;1.60;23254.60;40486.60;17.60;6.80;75.60;0.00;0;76.07;1.78;1.56;1.26;1.60;1.20
