run;latencia_ms_promedio;threads;block_size;total_size;total_operations;total_time_s;min_latency_ms;avg_latency_ms;max_latency_ms;swpd_avg;free_avg;buff_avg;cache_avg;si_avg;so_avg;mem_used;mem_free
1;0,000016;1;1024KiB;128MiB;128;0.0066;0.04;0.05;0.19;0;12888624;64460;2624476;0;0;1690;12581
2;0,000016;1;1024KiB;128MiB;128;0.0061;0.04;0.05;0.06;0;12842848;64624;2629456;0;0;1725;12541
3;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.05;0;12833420;64768;2636708;0;0;1728;12531
4;0,000016;1;1024KiB;128MiB;128;0.0065;0.04;0.04;0.07;0;12958736;64872;2641456;0;0;1601;12654
5;0,000016;1;1024KiB;128MiB;128;0.0060;0.04;0.04;0.07;0;12803532;65096;2650344;0;0;1744;12502
6;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.05;0;12637716;65232;2656176;0;0;1900;12341
7;0,000016;1;1024KiB;128MiB;128;0.0059;0.04;0.04;0.10;0;12531152;65376;2663644;0;0;2010;12223
8;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.05;0;12855232;65544;2668352;0;0;1673;12555
9;0,000016;1;1024KiB;128MiB;128;0.0087;0.04;0.07;2.74;0;12794880;65688;2675440;0;0;1728;12494
10;0,000016;1;1024KiB;128MiB;128;0.0056;0.04;0.04;0.07;0;12816140;65872;2681976;0;0;1700;12515
