Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/Categorias,28657,1752,10,12.139253194683757,0.30910002533346415,615.7899999816436,115.49241023135708,38.76573537005141,2.370016692896328,10,13,14,16,20,25,34,46,150,220,620
GET,/Mesas,7132,442,11,12.738859660436274,0.32569997711107135,171.77129999618046,1229.7420078519349,9.64780767907341,0.5979151702398271,11,13,15,17,21,26,37,46,130,170,170
GET,/Pedidos/5925,21905,1392,11,13.244241260082099,0.3189000126440078,605.2786000072956,337.1230312713992,29.631972407473782,1.8830269614792743,11,14,16,18,22,27,36,45,160,290,610
GET,/Productos,28657,1,9,11.024545897966831,3.0460999987553805,184.9250000086613,749.9738283839899,38.76573537005141,0.0013527492539362604,9,11,13,14,18,22,28,35,160,170,180
PUT,Abrir Mesa,28657,1,14,17.81828310714056,4.916700010653585,303.25810000067577,165.33768363750568,38.76573537005141,0.0013527492539362604,14,18,20,23,32,41,53,62,160,230,300
POST,Agregar Item,71623,803,12,14.624624935998305,4.208999976981431,300.56010000407696,104.03565893637519,96.88795981467678,1.086257650910817,12,15,17,18,23,29,38,46,170,180,300
PUT,Cerrar Mesa,28656,201,11,13.358644207029487,3.5920999944210052,188.98690000060014,59.852282244556115,38.76438262079748,0.2719026000411883,11,14,15,17,21,25,33,41,170,180,190
,Aggregated,215287,4592,11,13.868264231873708,0.30910002533346415,615.7899999816436,254.8292326057774,291.2293286321757,6.211824574075307,11,14,16,18,23,29,40,49,160,180,620
