run;latencia_ms_promedio;threads;block_size;total_size;total_operations;total_time_s;min_latency_ms;avg_latency_ms;max_latency_ms;swpd_avg;free_avg;buff_avg;cache_avg;si_avg;so_avg;mem_used;mem_free
1;0,000000;1;1024KiB;128MiB;128;0.0048;0.03;0.04;0.07;0;15485332;35664;455080;0;0;692;15147
2;0,000000;1;1024KiB;128MiB;128;0.0052;0.04;0.04;0.06;0;15485188;35696;455064;0;0;707;15132
3;0,000000;1;1024KiB;128MiB;128;0.0052;0.04;0.04;0.10;0;15496284;35736;455080;0;0;709;15130
4;0,000000;1;1024KiB;128MiB;128;0.0049;0.04;0.04;0.05;0;15500860;35776;455096;0;0;705;15133
5;0,000000;1;1024KiB;128MiB;128;0.0064;0.04;0.05;0.07;0;15502944;35808;455096;0;0;706;15133
6;0,000000;1;1024KiB;128MiB;128;0.0049;0.04;0.04;0.05;0;15500008;35840;455068;0;0;701;15138
7;0,000000;1;1024KiB;128MiB;128;0.0071;0.04;0.05;0.10;0;15474916;35880;455104;0;0;740;15098
8;0,000000;1;1024KiB;128MiB;128;0.0053;0.04;0.04;0.07;0;15462312;35920;455224;0;0;729;15109
9;0,000000;1;1024KiB;128MiB;128;0.0081;0.04;0.06;0.08;0;15453132;35952;455172;0;0;747;15092
10;0,000000;1;1024KiB;128MiB;128;0.0060;0.04;0.04;0.10;0;15470284;35984;455224;0;0;730;15108
