run;latencia_ms_promedio;threads;block_size;total_size;total_operations;total_time_s;min_latency_ms;avg_latency_ms;max_latency_ms;swpd_avg;free_avg;buff_avg;cache_avg;si_avg;so_avg;mem_used;mem_free
1;0,000000;1;1024KiB;128MiB;128;0.0062;0.03;0.05;0.08;0;15474760;27464;458004;0;0;733;15110
2;0,000000;1;1024KiB;128MiB;128;0.0047;0.03;0.04;0.08;0;15477436;27504;457992;0;0;731;15113
3;0,000000;1;1024KiB;128MiB;128;0.0047;0.03;0.04;0.08;0;15476988;27568;458016;0;0;731;15112
4;0,000000;1;1024KiB;128MiB;128;0.0075;0.04;0.06;0.08;0;15471928;27608;458028;0;0;725;15119
5;0,000000;1;1024KiB;128MiB;128;0.0048;0.03;0.04;0.09;0;15466180;27656;457992;0;0;740;15103
6;0,000000;1;1024KiB;128MiB;128;0.0048;0.03;0.04;0.13;0;15466448;27696;458028;0;0;729;15114
7;0,000000;1;1024KiB;128MiB;128;0.0054;0.04;0.04;0.08;0;15477504;27728;458024;0;0;719;15125
8;0,000000;1;1024KiB;128MiB;128;0.0051;0.04;0.04;0.05;0;15472776;27776;458040;0;0;735;15108
9;0,000000;1;1024KiB;128MiB;128;0.0050;0.04;0.04;0.05;0;15477476;27840;458028;0;0;729;15114
10;0,000000;1;1024KiB;128MiB;128;0.0048;0.03;0.04;0.09;0;15477336;27880;458048;0;0;730;15114
