run;cycles;instructions;cache-references;cache-misses;r_avg;in_avg;cs_avg;us_avg;sy_avg;id_avg;st_avg;usr_core_avg;idle_core_avg;load1;load5;load15;r_avg_processes;running_avg
1;10977403656;4109313739;816841455;42865838;1.00;7389.00;18062.40;7.00;3.40;89.60;0.00;0;91.05;0.15;0.20;0.14;1.00;1.20
2;12085105753;4528390053;910719647;45069027;1.00;8264.80;15095.00;7.40;3.20;89.00;0.00;0;90.57;0.58;0.30;0.18;1.00;1.00
3;12177884692;4531216970;911146194;45463833;1.00;8445.80;16312.00;7.60;3.20;89.00;0.00;0;89.43;0.27;0.26;0.17;1.00;1.00
4;11775238561;4261195499;855481417;43519065;1.40;8350.20;16060.60;7.00;3.40;89.40;0.00;0;89.91;0.51;0.35;0.21;1.40;1.20
5;12725280334;4663010098;934513813;45774924;1.00;8669.80;15895.60;7.60;3.20;89.20;0.00;.03;90.17;0.97;0.51;0.27;1.00;1.00
6;12871609330;4653234828;929185457;49370673;1.00;8571.60;17102.80;7.60;3.00;89.00;0.00;0;90.05;0.64;0.49;0.28;1.00;1.20
7;12466755613;4500224915;901002554;44335221;1.00;8973.00;15450.60;7.80;3.00;88.60;0.00;0;90.63;0.33;0.43;0.27;1.00;1.00
8;12329725510;4544017159;910959368;47086786;2.00;9195.00;14909.20;7.60;3.20;89.00;0.00;0;90.13;1.08;0.62;0.34;2.00;1.00
9;12240500202;4466881542;869867689;45965943;1.60;8620.00;15309.80;7.80;3.00;89.00;0.00;.03;90.58;0.81;0.61;0.35;1.60;1.20
10;12402577246;4442041315;883058537;46961009;1.40;8620.60;15427.60;7.00;3.60;89.20;0.00;0;91.36;0.32;0.50;0.33;1.40;1.20
