run;transfer_MB;bandwidth_Mbps;hops;avg_loss_pct;avg_latency_ms;avg_best_ms;avg_worst_ms;avg_stdev_ms;interfaz;rx_pps;tx_pps
1;108;90.3;8;6,25;14,12;14,62;13,12;16,38;enp6s18;2652;3122
2;106;88.9;8;8,75;15,00;14,75;14,00;15,88;enp6s18;2549;2969
3;106;89.3;8;7,50;15,75;15,00;14,25;16,38;enp6s18;2944;3462
4;107;89.6;8;8,75;14,75;15,00;13,75;17,62;enp6s18;2458;2832
5;106;89.2;8;15,00;15,25;16,12;14,50;17,88;enp6s18;2520;2929
6;106;88.8;8;11,25;14,50;15,12;14,25;17,38;enp6s18;2279;2655
7;106;88.7;8;3,75;14,75;14,62;14,25;16,00;enp6s18;2695;3167
8;106;89.1;8;3,75;14,75;14,88;13,25;17,88;enp6s18;3223;3720
9;106;89.1;8;8,75;14,50;15,12;14,12;16,88;enp6s18;2460;2822
10;106;89.2;8;3,75;14,75;15,25;13,75;17,25;enp6s18;2466;2845
