run;cycles;instructions;cache-references;cache-misses;r_avg;in_avg;cs_avg;us_avg;sy_avg;id_avg;st_avg;usr_core_avg;idle_core_avg;load1;load5;load15;r_avg_processes;running_avg
1;33168154981;12111624432;2403175902;126939216;1.80;21154.60;45429.60;17.60;7.40;75.20;0.00;0;73.46;1.00;1.35;1.21;1.80;1.20
2;37362906983;13367030989;2677758167;137092438;2.20;24303.60;42861.00;18.80;7.40;73.60;0.00;0;72.25;1.05;1.31;1.20;2.20;1.00
3;36711599763;13212423142;2615911143;144609595;3.20;24416.80;42588.80;18.00;8.40;73.60;0.00;0;71.54;1.73;1.52;1.28;3.20;1.20
4;37607364945;13701457163;2709510313;149454405;2.80;25122.20;40097.60;18.80;8.80;72.80;0.00;0;70.91;1.52;1.50;1.28;2.80;1.00
5;37220869072;13556496261;2694831690;148943591;2.40;25149.00;39665.20;17.80;8.00;74.20;0.00;0;70.91;1.96;1.59;1.33;2.40;1.20
6;36561473311;13212519060;2623374137;149522239;2.20;24334.00;45762.60;18.80;8.60;72.80;0.00;0;71.31;1.83;1.63;1.35;2.20;1.20
7;36737236964;13367300257;2636642730;147052329;1.80;24988.00;41773.40;19.00;8.60;72.40;0.00;0;70.37;1.90;1.66;1.38;1.80;1.00
8;37563175723;13403231852;2653725735;153010041;1.60;25802.80;41636.80;19.20;8.20;72.40;0.00;0;69.13;2.43;1.85;1.46;1.60;1.20
9;37323305534;13518989534;2626715786;157174183;3.60;22833.00;42346.60;17.20;7.40;75.20;0.00;0;71.54;1.34;1.66;1.42;3.60;1.40
10;36789192554;13192563462;2578020907;152902634;2.40;22529.60;39371.80;17.60;7.40;75.00;0.00;0;71.22;1.95;1.75;1.46;2.40;1.20
