run;latencia_ms_promedio;threads;block_size;total_size;total_operations;total_time_s;min_latency_ms;avg_latency_ms;max_latency_ms;swpd_avg;free_avg;buff_avg;cache_avg;si_avg;so_avg;mem_used;mem_free
1;0,000000;1;1024KiB;128MiB;128;0.0052;0.04;0.04;0.06;0;15515612;21280;442120;0;0;714;15147
2;0,000000;1;1024KiB;128MiB;128;0.0069;0.04;0.05;0.09;0;15504580;21320;442184;0;0;724;15137
3;0,000000;1;1024KiB;128MiB;128;0.0059;0.04;0.04;0.08;0;15489824;21360;442200;0;0;726;15135
4;0,000000;1;1024KiB;128MiB;128;0.0067;0.04;0.05;0.09;0;15507116;21392;442216;0;0;718;15143
5;0,000000;1;1024KiB;128MiB;128;0.0051;0.04;0.04;0.05;0;15509436;21432;442232;0;0;718;15142
6;0,000000;1;1024KiB;128MiB;128;0.0049;0.04;0.04;0.05;0;15502244;21488;442252;0;0;725;15135
7;0,000000;1;1024KiB;128MiB;128;0.0049;0.04;0.04;0.05;0;15516952;21520;442224;0;0;711;15149
8;0,000000;1;1024KiB;128MiB;128;0.0071;0.04;0.05;0.13;0;15503844;21552;442212;0;0;724;15136
9;0,000000;1;1024KiB;128MiB;128;0.0056;0.04;0.04;0.07;0;15504504;21584;442228;0;0;724;15136
10;0,000000;1;1024KiB;128MiB;128;0.0066;0.04;0.05;0.11;0;15521324;21616;442212;0;0;706;15155
