run;latencia_ms_promedio;threads;block_size;total_size;total_operations;total_time_s;min_latency_ms;avg_latency_ms;max_latency_ms;swpd_avg;free_avg;buff_avg;cache_avg;si_avg;so_avg;mem_used;mem_free
1;0,000016;1;1024KiB;128MiB;128;0.0057;0.04;0.04;0.05;0;13536924;41468;1474484;0;0;2169;13218
2;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.06;0;13424844;41588;1475992;0;0;2218;13167
3;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.05;0;13480944;41684;1477552;0;0;2219;13164
4;0,000016;1;1024KiB;128MiB;128;0.0057;0.04;0.04;0.07;0;13450284;41788;1479052;0;0;2248;13134
5;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.05;0;13449032;41884;1479344;0;0;2249;13133
6;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.06;0;13437332;42036;1481036;0;0;2269;13111
7;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.05;0;13410936;42160;1482288;0;0;2291;13088
8;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.05;0;13370660;42256;1483772;0;0;2320;13057
9;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.10;0;13402160;42360;1486016;0;0;2288;13087
10;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.05;0;13346444;42456;1487504;0;0;2341;13032
