run;read_iops;write_iops;read_bw_MBps;write_bw_MBps;read_lat_avg_ms;write_lat_avg_ms
1;6537;6537;25.5;25.5;0.14736;0.00315602
2;6371;6371;24.9;24.9;0.15146;0.0032291
3;6106;6106;23.9;23.9;0.15798;0.0033219
4;6262;6262;24.5;24.5;0.15398;0.00329233
5;6416;6416;25.1;25.1;0.15023;0.00330304
6;6352;6352;24.8;24.8;0.15199;0.00317349
7;6066;6066;23.7;23.7;0.1593;0.00323091
8;6127;6127;23.9;23.9;0.1573;0.0033492
9;6530;6530;25.5;25.5;0.14769;0.00311514
10;6077;6077;23.7;23.7;0.15859;0.00330194
