run;latencia_ms_promedio;threads;block_size;total_size;total_operations;total_time_s;min_latency_ms;avg_latency_ms;max_latency_ms;swpd_avg;free_avg;buff_avg;cache_avg;si_avg;so_avg;mem_used;mem_free
1;0,000000;1;1024KiB;128MiB;128;0.0047;0.03;0.04;0.07;0;15471528;33896;454596;0;0;733;15107
2;0,000000;1;1024KiB;128MiB;128;0.0048;0.03;0.04;0.12;0;15467740;33928;454620;0;0;737;15104
3;0,000000;1;1024KiB;128MiB;128;0.0047;0.03;0.04;0.08;0;15468960;33960;454620;0;0;736;15105
4;0,000000;1;1024KiB;128MiB;128;0.0050;0.04;0.04;0.05;0;15462304;34000;454612;0;0;742;15099
5;0,000000;1;1024KiB;128MiB;128;0.0049;0.04;0.04;0.06;0;15463372;34032;454676;0;0;741;15100
6;0,000000;1;1024KiB;128MiB;128;0.0048;0.03;0.04;0.08;0;15454884;34072;454592;0;0;749;15092
7;0,000000;1;1024KiB;128MiB;128;0.0049;0.04;0.04;0.05;0;15463328;34104;454612;0;0;741;15100
8;0,000000;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.09;0;15466292;34136;454580;0;0;738;15103
9;0,000000;1;1024KiB;128MiB;128;0.0048;0.03;0.04;0.06;0;15469208;34168;454640;0;0;735;15105
10;0,000000;1;1024KiB;128MiB;128;0.0050;0.04;0.04;0.05;0;15464508;34200;454664;0;0;727;15113
