run;latencia_ms_promedio;threads;block_size;total_size;total_operations;total_time_s;min_latency_ms;avg_latency_ms;max_latency_ms;swpd_avg;free_avg;buff_avg;cache_avg;si_avg;so_avg;mem_used;mem_free
1;0,000016;1;1024KiB;128MiB;128;0.0059;0.04;0.04;0.07;0;13021984;55224;2065820;0;0;2100;12714
2;0,000016;1;1024KiB;128MiB;128;0.0057;0.04;0.04;0.05;0;12834736;55344;2067336;0;0;2280;12532
3;0,000016;1;1024KiB;128MiB;128;0.0057;0.04;0.04;0.05;0;12900480;55448;2068876;0;0;2214;12597
4;0,000016;1;1024KiB;128MiB;128;0.0059;0.04;0.04;0.17;0;12926420;55544;2070456;0;0;2186;12623
5;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.05;0;12934728;55640;2071928;0;0;2178;12630
6;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.08;0;12867684;55792;2073604;0;0;2242;12564
7;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.05;0;12900272;55920;2058456;0;0;2224;12597
8;0,000016;1;1024KiB;128MiB;128;0.0057;0.04;0.04;0.05;0;12839664;56016;2059872;0;0;2281;12538
9;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.05;0;12745940;56112;2061412;0;0;2371;12447
10;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.05;0;12753224;56216;2062808;0;0;2361;12456
