run;cycles;instructions;cache-references;cache-misses;r_avg;in_avg;cs_avg;us_avg;sy_avg;id_avg;st_avg;usr_core_avg;idle_core_avg;load1;load5;load15;r_avg_processes;running_avg
1;44913520003;42328303004;1574857241;270449662;4.80;8484.60;138642.00;14.20;19.60;65.20;0.00;.23;67.97;1.67;2.03;2.40;4.80;1.20
2;43147065145;41881715175;1430787870;255365837;4.00;7629.40;117898.60;13.60;19.00;67.00;0.00;.20;68.62;1.79;2.02;2.37;4.00;1.00
3;41207648148;40977363428;1332255773;248858641;2.80;8266.60;130191.40;13.60;19.00;66.80;0.00;.27;68.22;2.32;2.12;2.39;2.80;1.00
4;39768520802;40478036161;1282580038;228828352;3.80;7367.20;105867.60;13.20;18.80;67.40;0.00;.30;68.49;2.86;2.27;2.42;3.80;1.00
5;39603136902;40228619199;1268055988;226179477;2.60;7491.80;115631.20;13.40;19.00;67.20;0.00;.36;68.46;3.06;2.47;2.48;2.60;1.00
6;41055743782;41149506135;1318790939;239727696;3.40;7555.60;117768.00;13.00;19.00;67.40;0.00;.23;69.07;2.24;2.34;2.43;3.40;1.00
7;40773171619;41283923734;1285102050;237033874;3.00;6903.60;99014.20;12.00;18.80;68.40;0.00;.23;69.37;1.93;2.26;2.40;3.00;1.40
8;39301590084;40589872234;1243113268;226029998;2.60;7108.20;102532.40;13.00;18.80;67.80;0.00;.23;68.21;2.04;2.27;2.40;2.60;1.00
9;39024568796;40682191632;1261395070;224561322;2.00;6901.40;94852.20;13.00;18.40;68.00;0.00;.30;70.22;2.88;2.48;2.46;2.00;1.20
10;41075928978;41102248117;1321698222;239014884;3.20;7503.40;113760.60;13.20;19.00;67.40;0.00;.23;67.45;2.45;2.42;2.44;3.20;1.20
