run;read_iops;write_iops;read_bw_MBps;write_bw_MBps;read_lat_avg_ms;write_lat_avg_ms
1;11.3;11.3;44.3;44.3;0.08304;0.00292116
2;11.5;11.5;44.9;44.9;0.08169;0.00289624
3;11.6;11.6;45.2;45.2;0.08147;0.00278477
4;11.5;11.5;45.0;45.0;0.0818;0.00282985
5;11.5;11.5;44.9;44.9;0.08195;0.00283291
6;11.5;11.5;45.0;45.0;0.08154;0.00281574
7;11.7;11.7;45.6;45.6;0.08071;0.00281358
8;11.4;11.4;44.4;44.4;0.0827;0.00293304
9;11.5;11.5;45.0;45.0;0.08173;0.00283417
10;11.7;11.7;45.6;45.6;0.0806;0.0028148
