run;cycles;instructions;cache-references;cache-misses;r_avg;in_avg;cs_avg;us_avg;sy_avg;id_avg;st_avg;usr_core_avg;idle_core_avg;load1;load5;load15;r_avg_processes;running_avg
1;11572672298;4161827104;841884802;44300738;1.00;7682.00;15749.60;7.40;3.40;89.40;0.00;0;89.98;0.12;0.34;0.94;1.00;1.00
2;12400287007;4436647904;895321729;45980031;1.00;8450.00;15610.40;7.20;3.80;89.20;0.00;0;90.22;0.05;0.28;0.89;1.00;1.00
3;12630805777;4614723795;930799690;47083011;1.40;8642.60;15560.00;7.80;3.20;89.20;0.00;0;91.19;0.57;0.36;0.88;1.40;1.00
4;11628284211;4243763547;856939139;44959669;3.20;9021.80;15818.00;8.00;3.80;88.20;0.00;0;90.70;0.25;0.30;0.83;3.20;1.20
5;12472211052;4491170164;901386845;46950972;1.80;8687.20;15112.00;7.60;3.20;89.20;0.00;0;91.83;0.69;0.43;0.84;1.80;1.00
6;11730520607;4322609650;880943548;46143197;1.80;7916.00;13821.20;6.40;3.40;90.00;0.00;0;91.82;0.69;0.47;0.83;1.80;1.00
7;12638205331;4476193445;905686274;47372957;3.60;10088.80;17739.00;7.60;3.60;88.00;0.00;0;91.22;0.42;0.43;0.79;3.60;1.00
8;11675139986;4220233198;842864991;44762742;3.60;8214.60;15737.40;7.40;3.60;88.80;0.00;0;90.60;0.51;0.46;0.78;3.60;1.00
9;11761462234;4276257788;865367326;45549816;2.80;9263.60;15512.00;7.60;3.40;88.60;0.00;0;91.40;0.55;0.50;0.78;2.80;1.00
10;11919492475;4376381636;873781291;47897534;3.40;7502.00;12458.40;6.80;3.40;89.80;0.00;0;90.96;0.22;0.42;0.74;3.40;1.00
