run;latencia_ms_promedio;threads;block_size;total_size;total_operations;total_time_s;min_latency_ms;avg_latency_ms;max_latency_ms;swpd_avg;free_avg;buff_avg;cache_avg;si_avg;so_avg;mem_used;mem_free
1;0,000000;1;1024KiB;128MiB;128;0.0066;0.04;0.05;0.08;0;15408180;18528;441748;0;0;870;14994
2;0,000000;1;1024KiB;128MiB;128;0.0055;0.04;0.04;0.08;0;15455196;18568;441804;0;0;763;15101
3;0,000000;1;1024KiB;128MiB;128;0.0054;0.04;0.04;0.06;0;15315676;18600;441804;0;0;861;15002
4;0,000000;1;1024KiB;128MiB;128;0.0048;0.04;0.04;0.05;0;15451252;18632;441812;0;0;784;15080
5;0,000000;1;1024KiB;128MiB;128;0.0049;0.03;0.04;0.09;0;15365884;18664;441796;0;0;992;14872
6;0,000000;1;1024KiB;128MiB;128;0.0077;0.04;0.06;0.08;0;14932184;18696;441820;0;0;1660;14203
7;0,000000;1;1024KiB;128MiB;128;0.0082;0.05;0.06;0.08;0;15296968;18736;442016;0;0;905;14959
8;0,000000;1;1024KiB;128MiB;128;0.0049;0.04;0.04;0.05;0;15430892;18784;442004;0;0;863;15001
9;0,000000;1;1024KiB;128MiB;128;0.0049;0.04;0.04;0.06;0;15327968;18816;441984;0;0;917;14946
10;0,000000;1;1024KiB;128MiB;128;0.0048;0.04;0.04;0.05;0;14699164;18864;442112;0;0;1296;14567
