run;cycles;instructions;cache-references;cache-misses;r_avg;in_avg;cs_avg;us_avg;sy_avg;id_avg;st_avg;usr_core_avg;idle_core_avg;load1;load5;load15;r_avg_processes;running_avg
1;27441925500;17254452748;2439939153;347084773;9.00;5089.40;31169.40;39.20;13.20;46.60;0.00;.59;45.92;5.23;5.24;5.46;9.00;3.80
2;30449533160;25880869803;2413318084;361309757;8.40;4405.20;33118.40;34.40;10.20;54.80;0.00;.49;48.82;2.74;4.49;5.18;8.40;2.20
3;53790535482;51291718164;4063124457;639792592;6.40;5985.60;37398.60;46.80;14.20;38.80;0.00;.63;40.81;4.32;4.58;5.16;6.40;6.60
4;50868819593;52278950225;3682044271;580948068;8.60;5684.00;34862.80;46.00;12.80;41.00;0.00;.56;45.08;5.63;4.84;5.19;8.60;9.40
5;62713632060;75279840015;4177006868;703865512;8.00;4870.60;30960.40;46.80;12.80;39.80;0.00;.46;39.83;7.75;5.43;5.36;8.00;8.20
6;38619273342;46697697470;2494066320;416708590;11.20;5174.20;41332.60;44.00;11.20;44.00;0.00;.62;37.26;7.19;5.76;5.48;11.20;7.20
7;41449118399;50968026413;2680749713;437771415;9.80;5067.60;44579.40;45.80;11.60;41.80;0.00;.79;38.37;10.53;7.28;6.04;9.80;3.00
8;47208770201;63187188197;2795761741;479305689;8.00;5298.20;45986.20;47.60;10.60;41.20;0.00;.73;35.09;9.33;7.55;6.21;8.00;2.60
9;40105452377;50087328938;2573370519;429777122;8.20;5093.80;40559.20;44.20;11.00;44.20;0.00;.69;37.75;6.28;7.03;6.12;8.20;4.00
10;43933419971;61518999484;2554023527;458260747;13.60;3885.80;30559.00;42.80;9.80;47.00;0.00;.60;38.80;6.81;7.15;6.23;13.60;4.20
