run;latencia_ms_promedio;threads;block_size;total_size;total_operations;total_time_s;min_latency_ms;avg_latency_ms;max_latency_ms;swpd_avg;free_avg;buff_avg;cache_avg;si_avg;so_avg;mem_used;mem_free
1;0,000016;1;1024KiB;128MiB;128;0.0059;0.04;0.04;0.19;0;13498832;55684;2019104;0;0;1686;13174
2;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.05;0;13386672;55828;2026156;0;0;1789;13064
3;0,000016;1;1024KiB;128MiB;128;0.0061;0.04;0.05;0.10;0;13242932;56012;2033864;0;0;1914;12932
4;0,000016;1;1024KiB;128MiB;128;0.0068;0.04;0.04;0.06;0;13479448;56116;2038752;0;0;1682;13159
5;0,000016;1;1024KiB;128MiB;128;0.0060;0.04;0.05;0.23;0;13277016;56268;2046624;0;0;1868;12965
6;0,000016;1;1024KiB;128MiB;128;0.0059;0.04;0.04;0.10;0;13192964;56468;2053292;0;0;1947;12880
7;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.05;0;13599292;56672;2061200;0;0;1557;13262
8;0,000016;1;1024KiB;128MiB;128;0.0057;0.04;0.04;0.05;0;13525624;56840;2065724;0;0;1587;13227
9;0,000016;1;1024KiB;128MiB;128;0.0063;0.04;0.05;0.51;0;13424148;56984;2073544;0;0;1688;13118
10;0,000016;1;1024KiB;128MiB;128;0.0056;0.04;0.04;0.08;0;13484996;57104;2074656;0;0;1637;13168
