run;read_iops;write_iops;read_bw_MBps;write_bw_MBps;read_lat_avg_ms;write_lat_avg_ms
1;11.0;11.0;42.8;42.8;0.08509;0.00333053
2;11.1;11.1;43.4;43.4;0.08396;0.0032449
3;11.3;11.3;44.3;44.3;0.08315;0.00259564
4;11.2;11.2;43.9;43.9;0.08367;0.00284954
5;11.7;11.7;45.9;45.9;0.08051;0.00248944
6;11.0;11.0;42.9;42.9;0.08494;0.00327645
7;10.8;10.8;42.3;42.3;0.08631;0.0034784
8;10.9;10.9;42.7;42.7;0.08521;0.00339229
9;10.6;10.6;41.4;41.4;0.08683;0.00463328
10;10.8;10.8;42.2;42.2;0.08481;0.00461617
