run;cycles;instructions;cache-references;cache-misses;r_avg;in_avg;cs_avg;us_avg;sy_avg;id_avg;st_avg;usr_core_avg;idle_core_avg;load1;load5;load15;r_avg_processes;running_avg
1;49615664806;18086295921;3554773472;195912564;5.40;31031.20;67367.20;24.40;10.40;65.40;0.00;0;61.87;1.37;2.18;2.15;5.40;1.60
2;50913698960;18581671635;3614572190;215464092;7.60;31911.00;64811.00;24.00;10.80;65.20;0.00;0;61.18;2.45;2.35;2.21;7.60;1.20
3;51808488815;19174806994;3669421635;218579789;6.00;29579.00;69567.80;23.40;9.60;67.00;0.00;0;61.72;2.57;2.39;2.22;6.00;1.40
4;45244362894;18035986954;3164167423;196491236;5.40;26798.20;74446.00;23.40;9.20;67.40;0.00;0;65.04;2.76;2.49;2.27;5.40;1.40
5;52104140023;19131164982;3666689126;229612511;3.40;31101.20;69827.80;24.20;10.40;65.00;0.00;0;60.52;3.04;2.62;2.33;3.40;1.20
6;53377813534;31962516285;3071436651;211337871;3.00;17286.80;44215.40;15.80;6.40;77.80;0.00;0;65.43;5.03;3.12;2.51;3.00;1.00
7;53906894395;21329174876;3656659746;239971638;2.60;28695.00;63286.80;22.40;10.00;67.80;0.00;.03;60.60;4.35;3.24;2.58;2.60;1.00
8;48195779849;19174496428;3232411976;214101367;6.60;31561.00;79781.20;26.20;10.60;62.80;0.00;0;65.24;3.67;3.26;2.63;6.60;1.00
9;48089053540;20786991938;3101988901;202832239;3.40;21979.80;54211.60;18.60;7.60;74.00;0.00;0;70.46;3.70;3.33;2.68;3.40;1.00
10;17050867993;8829187004;1037571745;66988673;5.80;33414.80;438731.80;40.60;14.80;44.60;0.00;0;65.57;6.55;4.23;3.03;5.80;1.40
